url_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,url_depth,domain_length,subdomain_count,has_ip_address,tld_suspicious,tld_in_path,has_at_symbol,has_double_slash,https_token_in_domain,url_entropy,digit_ratio,letter_ratio,path_length,query_length,num_query_params,fragment_present,brand_in_subdomain,brand_in_path,suspicious_words_count,has_port,is_https,domain_has_hyphen,num_subdomains_gt2,url_has_encoded_chars,brand_typosquat,brand_exact_in_domain,label
202,5,7,14,3,10,8,31,3,0,1,0,0,0,0,4.545018755462014,0.18249594968865507,0.5221427041810469,77,9,3,0,1,0,2,0,1,0,1,0,1,1,1
159,10,3,22,10,4,5,23,1,0,0,0,1,0,0,4.288052206381677,0.389014121808685,0.42918037393899056,46,1,5,0,0,1,3,0,1,1,0,0,1,0,1
76,10,3,22,12,6,6,43,4,1,1,1,1,1,1,4.589580415327804,0.33856889440805116,0.4107599375088794,41,73,2,1,0,0,3,0,0,1,1,1,1,1,1
174,10,7,22,10,5,3,28,4,0,1,0,0,1,0,4.733790266870788,0.14800950311105726,0.6756470818854514,41,42,3,0,0,1,4,0,1,1,0,0,1,0,1
192,8,4,7,2,7,7,44,4,0,1,0,0,0,0,4.705762450458546,0.10713883253022034,0.4767821775855024,88,49,0,0,0,1,6,1,1,1,0,1,1,0,1
91,5,5,22,9,8,3,22,1,1,1,1,0,0,0,4.653656955834364,0.19068992147279507,0.5910633883568421,34,5,4,0,0,1,3,0,1,1,1,1,1,1,1
63,4,3,6,14,7,5,23,3,0,1,0,1,1,1,4.549071129321999,0.44796665800553626,0.5763616295461114,21,3,1,0,0,1,8,0,0,1,0,1,0,0,1
146,5,6,18,5,8,6,18,4,0,1,0,1,0,1,5.165574939739759,0.4303607591010403,0.6484263182710839,73,5,5,0,1,1,5,0,0,1,0,0,0,1,1
142,10,7,6,12,9,7,40,1,0,1,0,0,0,0,4.02325328100993,0.21058367566070318,0.37650693103507166,67,10,0,0,0,1,7,0,0,1,1,0,1,1,1
234,7,3,9,10,9,5,36,1,0,1,1,1,1,0,4.753266533669645,0.4481647097178926,0.5082395373972548,23,10,4,0,1,1,4,1,0,0,0,1,1,0,1
241,10,3,6,14,6,6,38,3,0,1,0,0,0,0,5.086213082994998,0.11145403168876426,0.5299365791271196,66,23,0,0,1,1,5,0,0,1,0,1,0,1,1
138,3,2,14,13,5,3,30,1,0,1,0,0,0,0,4.131302874927042,0.33700061645849444,0.4695229842825816,81,6,3,0,0,1,4,0,0,0,0,0,1,0,1
224,11,3,17,4,5,8,19,3,1,1,0,1,0,0,4.7674061760646165,0.3970840138027829,0.5662882131241594,59,22,5,0,1,1,6,0,1,1,0,1,1,0,1
174,11,6,22,12,6,6,25,2,0,1,1,1,1,0,4.346371533570437,0.2669059242469385,0.4731704071319825,56,62,4,0,1,1,4,0,1,0,1,0,1,1,1
231,9,3,16,6,7,5,41,2,0,1,1,1,1,0,5.156763710230544,0.2755358875595739,0.6691106743718112,69,62,0,0,1,1,6,1,1,1,1,1,1,0,1
140,7,8,7,13,7,8,19,2,1,1,0,1,0,1,4.968047611913063,0.22696012181122358,0.6791549659465363,84,73,6,0,1,1,3,0,0,1,1,1,1,1,1
224,5,7,21,7,10,7,37,4,0,0,0,0,1,1,4.979570816576751,0.2243073882250522,0.5255932119845619,33,5,2,0,1,1,3,1,0,1,1,0,1,0,1
122,4,2,24,2,7,6,30,1,0,1,0,1,0,0,4.088131313975771,0.3645812143242939,0.4086794774489374,41,18,1,1,1,1,7,0,1,0,0,1,1,0,1
227,11,3,15,14,7,3,23,4,0,0,0,1,0,0,4.6985864743750065,0.4183551241010559,0.6483255337068395,42,5,1,0,1,1,3,0,1,0,0,0,1,1,1
158,7,3,11,14,9,7,33,4,0,1,0,0,0,1,4.899679978388713,0.338142790219453,0.392332302029294,38,55,3,1,1,1,3,1,1,0,0,1,1,0,1
147,3,5,4,11,10,3,22,2,0,0,0,0,0,0,4.768987176467016,0.31994539579636494,0.44330630086636297,29,41,4,1,1,1,7,0,0,1,0,0,1,1,1
107,3,5,18,2,5,4,38,2,0,1,1,0,0,0,3.8040673781692216,0.23305894181997994,0.42355010431441176,48,42,5,0,0,1,7,0,1,1,1,0,0,1,1
202,7,3,9,8,7,6,44,3,0,0,0,1,0,0,4.748983026294588,0.25735097183117817,0.46804132104387913,35,29,0,0,1,1,8,0,1,0,1,0,1,0,1
191,11,7,17,9,4,4,36,2,1,1,0,1,0,0,4.093852396996634,0.30774726759130056,0.6151637783536161,86,75,3,0,1,1,7,0,0,0,1,0,0,0,1
167,4,2,6,3,11,4,21,4,0,1,1,0,0,1,4.156981365376798,0.18719595306092446,0.6337887836469243,21,70,3,0,0,1,8,1,1,1,1,1,1,1,1
180,8,8,22,12,6,7,37,1,0,0,0,0,0,1,4.45231463784412,0.23789366978653573,0.5316319404564742,74,8,3,0,1,1,5,0,0,0,1,1,1,0,1
163,10,2,15,7,4,7,31,3,0,0,1,0,1,1,4.8487581644074735,0.4445426607670456,0.46393018327434976,52,13,5,0,1,1,7,0,1,1,1,1,0,1,1
121,6,2,7,9,5,7,27,2,0,0,0,0,1,1,4.947851106976005,0.4219667523429883,0.660006190799285,37,70,5,0,1,1,4,1,0,1,0,0,1,0,1
185,9,7,9,12,5,4,35,1,0,0,1,0,0,0,4.0883976276214975,0.2646738795991826,0.37013336265565877,32,51,5,0,1,1,2,0,1,1,0,1,1,0,1
110,7,7,19,14,5,6,42,1,0,1,0,0,0,1,5.046967892854617,0.4335608219292266,0.42273959602349315,49,40,2,0,1,1,6,1,1,1,0,1,1,0,1
231,5,7,8,12,5,3,31,1,0,1,0,0,0,0,4.48653898929673,0.13888606808303033,0.5149064923889357,82,21,4,0,1,1,2,0,1,1,0,1,1,1,1
85,6,4,19,10,7,6,37,2,0,1,0,0,0,0,4.422648297222242,0.2786136244718822,0.35252525397828915,80,40,1,1,0,0,2,0,0,1,1,1,1,0,1
74,7,6,10,4,6,4,29,2,0,1,0,1,0,1,4.271937336433313,0.13776617569916408,0.43227750246922936,82,26,1,0,1,1,8,0,0,1,0,0,0,1,1
212,10,6,23,12,11,3,40,3,0,1,1,0,0,1,3.9442780293337725,0.33901534191285276,0.673494131595032,25,47,3,0,0,0,7,0,1,1,1,1,1,1,1
158,9,8,23,5,10,8,26,3,0,1,0,0,1,1,4.857622081682612,0.41068036512111417,0.6022406133052234,37,52,2,0,1,1,2,1,0,0,1,0,0,0,1
78,6,2,16,8,8,4,36,3,0,1,0,0,1,0,5.060425938782056,0.1574517079526157,0.6912538857019661,48,6,2,0,1,1,4,1,1,1,0,1,1,1,1
232,3,7,19,5,11,6,40,2,0,1,1,0,0,0,4.652700362183534,0.4499907479051296,0.4161685315223468,83,2,5,0,1,1,7,1,1,0,1,0,1,0,1
73,11,8,7,13,10,5,36,1,0,1,1,1,0,0,4.2677784765113636,0.31460626464565167,0.6147202391159223,82,42,5,0,0,0,7,0,0,1,1,1,1,0,1
234,4,7,13,7,7,7,33,4,0,0,0,0,0,0,4.604389862264747,0.43045571376618497,0.6090122932337343,75,78,3,1,0,0,7,0,0,0,0,0,0,0,1
164,7,2,19,6,5,4,23,1,0,0,0,0,0,1,3.942170492413614,0.13139936917359565,0.6069325325575219,76,53,0,1,1,1,8,0,0,1,0,1,1,0,1
177,4,6,12,11,7,3,19,1,0,1,0,0,0,1,4.743988071547621,0.10449922227453701,0.6959171469290443,56,66,3,1,0,1,8,0,0,1,1,1,1,0,1
115,6,2,20,11,7,3,41,4,0,1,1,0,0,0,5.184462241577336,0.1404842296190053,0.38261236601208404,88,70,0,0,1,1,2,0,1,0,0,0,1,0,1
73,5,6,24,7,11,6,22,4,0,1,1,0,1,1,4.7638294467054045,0.2211343407868968,0.4239719139657214,72,5,0,0,0,1,7,0,1,0,1,0,0,1,1
91,4,8,9,5,9,8,25,3,0,0,0,0,1,1,4.3097684361061726,0.4423238949567304,0.38411804503904223,42,58,3,0,1,1,4,0,0,0,0,1,0,1,1
217,5,2,9,7,8,6,27,2,0,1,0,0,1,0,4.804580226432771,0.29240009653095034,0.514387998860248,32,37,4,0,0,1,8,0,0,1,0,0,0,0,1
83,9,4,13,4,8,4,20,2,0,0,0,0,0,0,4.145465664171423,0.2517686587825381,0.3685462843341891,37,55,3,1,1,0,3,0,1,1,1,0,1,1,1
178,5,8,14,3,9,3,39,2,0,1,0,0,0,0,4.965375058534742,0.40070142270123776,0.5529476061063802,78,33,5,0,1,1,3,1,0,1,1,1,0,1,1
197,4,3,5,9,10,4,25,1,0,1,0,0,1,1,3.989155821496831,0.3851891179200243,0.38896623386073165,51,50,2,1,0,1,2,0,1,0,1,1,1,0,1
88,5,2,13,9,5,7,38,3,0,0,0,1,0,0,4.410382630671716,0.3283703905911844,0.40610868904421316,53,8,2,0,1,1,5,0,1,1,1,1,1,0,1
221,10,8,12,12,5,3,33,2,0,1,1,0,0,1,4.354212950659427,0.1503675545062023,0.3971627913212451,29,24,1,0,0,0,4,0,1,1,1,0,1,0,1
77,3,8,21,10,10,5,33,2,0,1,1,0,0,0,4.076688540648809,0.3280309708931145,0.6560027360820357,21,49,5,0,1,1,2,1,0,1,0,1,0,1,1
164,3,2,10,9,9,7,32,1,0,0,0,0,0,0,4.292486952689452,0.40617220731514836,0.4971238243220507,58,55,4,1,1,1,6,0,0,1,1,0,1,1,1
236,11,2,10,12,5,8,36,2,0,0,1,0,1,1,4.208318775780102,0.21394477523623517,0.5236732565205547,74,9,1,0,1,1,2,1,0,1,0,0,1,1,1
191,7,2,4,8,11,7,19,2,0,1,0,0,0,1,4.331180476821757,0.36244316488573425,0.6478774828018428,62,67,3,0,0,0,6,1,1,1,1,1,0,1,1
225,11,8,19,10,7,7,31,1,0,0,1,1,1,1,3.8527320241159173,0.11588334977126796,0.49531067147364194,62,38,3,0,0,1,3,0,0,0,1,0,1,0,1
99,9,5,24,9,6,4,25,3,1,1,1,0,1,0,5.106289966620577,0.31946642097681544,0.5466098496849414,71,10,0,0,1,1,6,0,0,0,1,0,1,0,1
247,6,7,13,8,7,3,36,4,0,1,0,0,1,0,5.095714329454978,0.11580221374862447,0.5467295957698082,78,60,0,1,1,1,8,0,0,0,1,1,1,1,1
211,8,8,11,12,4,4,30,3,0,1,0,0,0,1,4.4779718494891725,0.346412681123749,0.5700996242122226,85,11,2,0,0,0,5,1,1,1,1,1,1,1,1
157,7,2,14,4,10,5,42,1,0,1,1,0,1,0,5.05918753933307,0.37688003009761284,0.4328700001605441,29,76,6,0,1,1,8,1,0,1,1,1,0,0,1
216,4,4,22,14,5,6,44,2,0,1,0,0,0,0,4.468511610232391,0.28323261261684374,0.42044043192551395,33,22,0,0,1,1,8,1,0,1,0,0,1,1,1
77,4,2,21,3,10,5,25,3,0,1,0,1,1,1,5.024371744906755,0.10575122605100405,0.5914507443301743,74,37,1,0,1,1,3,0,1,1,1,0,0,0,1
188,9,6,22,4,9,8,44,3,0,1,1,1,0,1,5.133429152719025,0.4197022557915131,0.627379228183562,88,64,3,0,0,1,5,0,1,0,1,1,0,1,1
116,6,3,5,9,4,6,29,1,0,0,0,1,0,1,4.253544429254831,0.3767783840804094,0.5473113414827873,29,65,4,0,1,1,3,1,1,1,1,1,1,0,1
175,4,8,22,3,5,4,43,3,0,1,1,0,1,0,4.72893163161068,0.283856757803994,0.4158445916870638,66,22,5,1,1,0,2,0,0,0,1,1,1,0,1
63,11,3,13,14,10,6,36,2,1,1,0,1,0,0,4.85517283351635,0.30811229483557845,0.44384111272866167,70,76,1,0,1,1,5,0,1,1,1,0,0,0,1
90,10,2,10,8,9,8,29,2,0,1,0,1,0,1,3.822073115073877,0.4376415841350103,0.6796455384001578,56,58,1,0,1,1,7,1,0,0,1,1,0,1,1
131,10,7,10,2,8,5,31,3,0,1,0,0,0,1,4.914790422782063,0.1455748822319337,0.5421913033943622,22,65,0,0,1,1,5,0,1,1,1,1,0,0,1
179,11,7,24,14,10,6,29,1,0,0,1,0,0,0,3.8254079865869777,0.18691981599439667,0.4151242764530486,79,23,6,1,1,1,2,0,1,1,1,0,0,0,1
156,11,6,8,3,4,7,40,4,0,1,1,0,1,1,4.028529288379129,0.2677620112578877,0.6791306343460892,31,44,1,0,1,0,2,1,0,1,1,0,0,1,1
167,8,8,7,7,6,5,36,2,0,0,1,0,1,0,5.152080779929204,0.3992057755450421,0.6961995643687361,35,26,4,0,1,1,6,0,1,0,1,1,0,0,1
246,9,2,8,12,11,5,39,4,0,1,0,0,0,0,4.332699297647611,0.32083022016306095,0.5140592751880738,89,75,1,1,1,1,7,0,0,0,1,1,0,1,1
234,3,4,11,13,6,6,44,4,1,1,1,0,0,1,4.529073173243934,0.3020234998858521,0.5316838517905387,66,64,6,0,0,1,2,0,1,1,1,0,1,1,1
241,5,6,5,9,11,5,32,3,0,1,1,0,0,0,5.11094120636046,0.22601722169249655,0.520697612594464,69,71,2,0,1,1,4,0,0,1,0,1,1,1,1
180,8,4,11,14,7,3,34,1,1,1,0,0,1,0,3.9680779459436146,0.30323999747523656,0.5162042787188517,74,63,6,0,1,1,4,0,0,1,1,1,0,0,1
93,9,7,6,6,5,4,39,4,0,1,1,0,0,0,3.8780512825462305,0.13370913408448346,0.44992771324041086,52,34,3,0,1,1,2,0,1,0,1,1,1,0,1
138,6,3,16,9,5,6,22,3,0,1,1,0,1,0,4.682261913925765,0.14919176575038526,0.6513815456673782,21,49,5,0,0,0,7,0,1,1,1,1,0,1,1
144,7,6,20,12,4,5,18,4,0,1,0,0,0,0,5.025013750551964,0.3499289945730145,0.6054154280965072,25,39,2,0,0,1,2,0,0,0,0,1,1,1,1
228,9,5,22,6,6,3,41,4,0,1,0,0,0,1,4.731932899693304,0.33228084968709437,0.6305841106797746,68,63,6,0,1,0,6,0,1,1,1,1,1,0,1
127,6,8,7,5,4,6,40,1,1,0,0,0,0,0,3.988210252429163,0.15956342778796384,0.6549229770896114,36,27,5,0,1,1,3,0,0,1,0,1,1,1,1
228,9,7,15,9,4,3,38,1,1,0,0,1,0,1,4.47636226132705,0.20992217895337895,0.4154307982811462,44,52,6,0,1,1,2,0,0,1,0,1,1,0,1
245,5,5,21,4,7,5,42,1,0,1,0,1,0,0,3.899126224992134,0.38449097922056186,0.5013178355596317,44,72,1,0,0,1,7,1,0,1,1,0,0,1,1
88,11,5,19,6,8,8,20,3,0,1,0,0,0,1,4.17867622680206,0.13600638056722816,0.41275609478316894,71,2,2,0,1,1,2,0,0,1,1,1,1,1,1
160,6,8,15,5,10,5,37,3,0,0,0,0,0,0,4.386789148452485,0.182870764165576,0.3504551579145942,83,61,3,0,1,1,4,0,0,0,1,0,0,1,1
215,11,2,15,3,6,3,34,3,0,1,0,1,1,1,4.485002719987089,0.35831495305791217,0.5889403223475643,55,61,0,0,1,1,6,0,1,0,1,1,0,0,1
208,6,6,21,3,9,6,39,2,0,0,0,0,0,0,4.4426024583204295,0.29128558740957156,0.49050643088292184,88,34,0,0,1,1,8,0,1,1,1,1,1,0,1
113,8,4,9,14,8,5,31,4,0,1,0,0,0,0,4.830344598168018,0.11129469080423203,0.42173662008569235,21,57,5,0,1,0,3,0,0,1,1,0,1,1,1
131,10,4,9,12,4,5,28,1,1,1,0,0,0,1,3.9507652069302823,0.19384453747429548,0.5533280171492518,46,65,1,0,1,1,6,0,1,1,1,1,1,1,1
234,6,5,20,6,6,7,43,4,0,0,0,0,0,1,4.879631464808176,0.20512992027456559,0.40104060902009164,25,18,0,0,1,1,2,0,0,1,0,0,1,0,1
181,9,3,24,10,9,6,31,3,1,0,0,0,1,1,5.079930576056992,0.3315869210088268,0.6808308106918242,29,45,3,0,1,1,6,0,0,1,1,1,1,0,1
100,9,2,21,3,4,5,33,2,0,1,1,0,0,0,3.9577276932894394,0.3820016066328602,0.6374293035710532,74,65,2,1,1,1,6,0,1,0,0,0,1,1,1
116,8,7,14,13,11,7,33,2,0,0,1,0,0,0,4.673557501879792,0.38690802519011636,0.6679580556070979,22,28,1,0,0,1,6,0,0,0,0,0,0,1,1
116,5,3,19,13,7,6,21,4,0,0,0,0,1,0,4.849619203277369,0.16137835469056228,0.6206204435249706,36,21,6,0,1,1,6,0,1,1,1,1,1,1,1
203,10,8,14,6,9,5,33,3,0,0,0,0,0,1,4.128709706268557,0.22433021654027935,0.5166842158515531,37,39,0,1,0,1,4,0,1,1,0,0,1,1,1
126,10,8,7,7,5,3,33,4,1,1,1,0,1,0,4.3059711089147585,0.33084551164743004,0.6184932605939291,21,7,6,0,0,1,8,0,0,0,0,1,1,0,1
90,11,6,12,8,10,3,33,1,0,0,1,0,0,0,4.236066158662046,0.37405121710521705,0.6099274713689421,85,45,1,0,1,1,3,0,1,1,0,1,1,0,1
235,8,3,19,12,8,5,28,2,0,1,0,0,0,1,5.0248636958398,0.236197591768022,0.44410369047093906,79,60,5,0,1,1,4,1,1,1,0,0,1,1,1
173,3,8,22,3,9,4,36,3,0,0,0,0,1,0,4.134693429073919,0.24188009142099914,0.47992499330906446,58,54,2,1,1,1,8,1,0,0,1,1,0,0,1
197,9,4,21,3,4,4,38,4,1,0,0,1,1,0,4.212545031761782,0.1251242816909905,0.39974544709283144,65,63,6,0,1,1,2,0,0,1,0,0,1,1,1
123,8,7,17,9,8,3,43,4,0,1,0,0,0,1,4.0437251468889635,0.2723204965536272,0.6517401697870112,77,38,1,0,0,1,3,1,0,1,0,1,1,0,1
105,7,7,17,12,11,6,26,3,0,1,1,0,0,1,4.282804566353712,0.2236771056360572,0.6296202901721766,36,63,4,0,1,1,2,0,0,1,0,0,1,1,1
78,10,5,10,6,8,4,35,1,0,1,0,0,0,0,4.347971632836578,0.2506771824622987,0.617267408502495,28,14,4,0,1,1,6,0,1,1,1,1,1,0,1
68,9,7,6,11,8,8,43,3,0,1,0,0,1,1,4.234476369499248,0.3604671985301786,0.3800146989590069,66,36,0,0,0,0,5,1,0,1,0,1,0,0,1
64,9,2,9,11,8,3,30,4,0,0,0,0,1,0,4.130103497458828,0.42035064159791113,0.5979390450163348,51,30,3,1,0,1,4,0,1,1,1,1,1,1,1
123,7,5,13,6,5,8,27,3,0,0,1,0,1,0,4.844224512185247,0.22197278516509433,0.4366001539935038,38,72,5,0,1,1,8,1,0,1,1,0,0,1,1
212,7,3,4,10,4,7,29,2,1,0,1,0,0,0,4.1408229544885735,0.2872416724697047,0.5605826191766223,78,12,0,0,1,1,4,0,0,1,0,1,0,0,1
219,9,2,11,5,7,5,44,2,0,1,1,1,0,1,4.329367713642561,0.20009326135872604,0.5750479926719333,79,31,6,0,1,0,8,0,1,1,1,1,1,0,1
148,4,4,22,13,10,5,19,3,0,1,0,0,0,1,4.976985125746316,0.307919526062219,0.5107730090697209,83,19,4,0,1,1,7,0,0,1,1,1,1,0,1
221,10,7,12,5,4,7,40,4,0,1,0,0,0,1,4.797315234056126,0.2902683039742346,0.6526399204864504,80,35,4,0,1,1,2,0,0,1,1,0,0,1,1
110,5,7,10,2,11,4,18,2,0,1,0,1,0,1,4.231349317089733,0.26057089363296815,0.47353986946806054,42,14,0,0,1,0,7,0,1,1,0,1,1,1,1
143,10,4,15,14,8,4,20,1,0,1,0,1,0,1,4.237113720184044,0.226294316411335,0.6395610629092252,68,36,6,1,1,1,4,1,1,0,1,1,1,1,1
189,5,3,21,12,6,5,32,4,0,1,0,0,0,0,4.433222871117808,0.10653303465442754,0.49631769933394876,87,65,6,0,1,1,5,0,0,1,0,0,0,1,1
81,3,3,15,14,8,7,32,4,0,1,0,0,0,0,4.2753737954052315,0.24663947155454255,0.5741980312550601,49,42,0,0,0,1,7,1,1,0,0,1,1,0,1
249,3,6,18,7,10,5,36,2,0,0,0,0,1,1,4.993588256972847,0.12914600696265072,0.5984153274506034,31,47,0,0,0,1,5,0,0,1,1,0,1,0,1
136,4,3,4,3,10,7,29,3,0,1,0,0,0,1,4.170990349444266,0.29304520105959814,0.6024965008073215,73,54,4,1,1,0,4,0,0,1,0,1,1,0,1
213,8,8,16,10,7,8,43,2,0,1,0,0,0,1,4.000978618250075,0.424386897170398,0.6377603506748704,66,50,0,0,0,1,2,0,1,1,1,1,0,1,1
85,5,5,21,12,11,4,37,1,0,0,1,1,0,0,4.775425179700337,0.17296755808160946,0.38331169034055806,88,39,3,1,0,1,3,0,0,1,0,1,1,1,1
142,11,7,23,14,8,7,18,1,0,1,0,0,1,1,4.991155957765938,0.25873347240232064,0.51345594704931,45,25,4,0,0,1,7,1,0,1,0,1,1,1,1
91,5,2,13,4,6,8,28,4,0,1,0,1,0,0,4.058751884557323,0.22350360851844442,0.5164623712809308,73,78,5,0,0,0,3,0,0,1,1,0,0,0,1
189,4,4,24,13,9,5,27,3,0,1,0,0,0,0,5.031367928908342,0.14563349697959588,0.44204637490392135,89,17,4,0,1,1,5,0,0,1,1,0,1,1,1
78,11,8,23,8,11,4,18,1,0,1,0,0,1,0,4.246739567628026,0.24506509890046468,0.5384955862318319,70,40,3,0,1,1,5,0,1,0,0,0,0,0,1
181,9,6,20,10,8,4,25,4,0,1,1,1,1,0,3.8154884124945267,0.3578774401474246,0.5799308010900164,76,59,1,0,0,0,7,1,1,0,0,1,0,1,1
155,10,3,4,12,8,5,37,1,0,1,0,0,0,1,4.652268180920047,0.3705409327918807,0.6990597783373877,85,31,6,0,1,0,2,0,1,1,0,0,0,1,1
191,8,5,12,13,8,7,36,4,0,1,0,0,1,1,4.648036486612832,0.12435004194937846,0.3879525839515912,30,39,4,0,1,0,8,1,0,0,1,0,1,1,1
152,6,8,7,8,6,6,36,3,0,0,0,0,0,1,4.062812420660339,0.3673886080547645,0.649741597893176,67,48,6,0,0,1,5,0,0,0,0,1,0,0,1
69,5,7,13,11,9,7,42,1,0,1,1,0,0,0,4.4918578644203695,0.22389292843183498,0.5557572595125335,35,35,1,0,1,0,5,0,0,1,1,1,1,0,1
231,7,6,18,9,4,4,21,3,0,0,0,0,0,0,4.098589074587457,0.20584151166002052,0.46777208777285006,51,33,1,0,1,1,3,0,0,1,1,1,0,0,1
119,9,5,13,5,7,3,22,2,1,1,0,0,0,0,4.178763512485189,0.36361709380808793,0.5668801911746042,78,46,1,1,1,1,3,0,1,1,1,1,1,0,1
95,4,2,14,11,10,3,18,1,1,1,0,0,0,0,5.003480144534443,0.4216175774112564,0.6178366885976339,86,36,5,1,1,1,8,1,1,1,1,1,0,1,1
245,9,7,17,3,8,5,31,1,0,1,0,0,1,1,4.467439530426433,0.4488546025318243,0.4598812908476606,65,60,1,0,0,1,4,0,1,1,1,1,0,1,1
87,10,2,8,5,9,4,33,1,0,0,0,0,1,1,4.895739398724798,0.42698069432257324,0.5791230007046841,61,77,5,0,1,0,8,0,0,1,1,0,0,0,1
65,11,4,15,7,11,3,25,4,0,1,0,0,0,1,4.802792237036003,0.3663756118931696,0.4750167256128185,83,8,1,0,0,0,7,0,1,1,1,1,0,1,1
122,5,3,21,6,11,5,42,3,0,1,0,1,0,1,4.322207841181492,0.4325749700130277,0.6056393739248384,29,50,3,0,1,1,3,1,1,1,1,0,0,1,1
100,5,7,23,8,9,5,18,4,0,1,1,0,0,1,4.923410274572067,0.3256479083281979,0.494870060233248,43,59,4,1,0,1,7,0,0,1,0,0,1,1,1
244,5,7,10,12,8,7,31,1,0,1,0,0,0,0,4.993479589768744,0.2858640145257423,0.5292002411041604,60,56,0,0,1,1,3,1,0,0,0,1,1,0,1
115,7,7,14,5,10,8,30,3,1,1,0,0,1,0,4.461450799279788,0.23060194707780593,0.5893138110243366,35,50,4,0,1,1,8,0,0,1,1,0,1,1,1
135,9,7,9,13,9,7,23,4,0,1,0,0,0,0,5.14831933333536,0.31795844745358604,0.3798392211086745,34,33,6,0,1,0,3,0,0,1,0,0,1,1,1
152,11,7,21,10,5,6,37,4,1,1,0,1,0,0,4.112497725321206,0.19958879569457827,0.36300516874168975,32,65,4,0,1,1,2,1,1,0,1,0,1,1,1
192,10,2,19,2,4,3,30,1,0,1,0,1,1,0,4.310953362029791,0.28983128367946076,0.5269461849514828,66,66,5,0,1,1,2,0,0,0,0,1,0,1,1
190,4,3,5,14,8,4,28,3,0,1,0,0,0,0,4.490461360813522,0.11087838557088606,0.5325996000340938,69,52,4,0,0,0,8,0,0,1,1,1,0,1,1
95,6,3,8,12,4,3,32,1,0,1,1,0,1,0,4.080335437336863,0.14569761731003136,0.4879886289748794,30,29,6,1,0,1,3,0,0,0,1,1,1,0,1
230,7,3,6,11,5,5,26,1,0,1,0,0,0,0,4.678476555237934,0.4489910465779713,0.42004377732527753,88,24,0,0,1,1,8,1,0,1,1,0,0,0,1
192,8,3,22,13,5,6,30,3,1,1,0,0,0,0,4.543843663915494,0.22447168774014165,0.5580813374693073,43,52,6,0,0,1,7,0,1,1,0,1,1,0,1
247,4,7,24,4,10,5,23,4,0,1,1,0,0,0,3.971086472949947,0.2142043691531898,0.6518921430127569,60,53,4,0,1,0,4,0,1,1,1,0,1,0,1
101,3,4,22,6,4,6,28,1,0,1,0,1,1,1,5.125784128632731,0.350004670737459,0.6617707685502074,27,60,5,0,1,1,3,0,0,0,1,1,1,0,1
226,6,2,17,6,6,6,20,1,0,0,0,0,1,0,4.249984766847067,0.4035169873946005,0.5322981233441824,68,21,2,0,1,1,6,0,1,1,1,0,0,0,1
233,10,4,17,5,9,4,37,3,0,1,1,0,0,1,4.506676097306126,0.3439770778989571,0.4189712277018074,80,66,0,0,1,0,3,1,0,1,1,1,1,1,1
201,10,3,17,3,8,6,22,4,0,0,0,0,1,0,4.803127817958325,0.15408348855661558,0.4463657352695012,64,61,0,1,0,1,8,0,0,0,1,1,1,0,1
225,6,8,14,8,10,3,19,4,1,1,1,0,0,0,5.06977103647136,0.29294786739867007,0.5195332521880387,72,5,3,0,1,1,7,0,1,0,0,1,0,1,1
74,8,8,22,4,6,7,36,1,1,1,0,0,0,1,4.5537967597676134,0.11466817649912263,0.6753075800933948,68,17,1,0,0,1,2,0,1,1,1,0,1,0,1
73,7,2,9,12,11,3,40,1,0,1,1,0,0,1,5.104257846499129,0.36406689599739106,0.6971850262196335,46,16,5,1,1,1,6,0,0,1,1,1,0,0,1
128,7,7,18,5,9,5,25,2,0,1,0,0,1,0,3.9885719276553933,0.3208410768167188,0.5265923934617137,85,3,6,0,1,1,4,0,1,1,1,1,1,1,1
222,5,8,10,4,5,4,34,4,0,1,1,0,0,0,5.121913625400296,0.3734773603018017,0.5698259361243458,42,69,1,0,0,0,2,0,0,0,0,0,0,0,1
229,10,2,9,14,8,4,30,3,1,1,0,0,0,1,4.593183528835443,0.31723736878654885,0.3579171692741623,41,37,2,0,1,0,4,1,1,1,0,0,1,0,1
248,4,5,10,7,8,7,26,2,0,0,0,0,1,0,4.322747593606765,0.10950153266166868,0.6139873971568992,77,4,0,0,1,0,6,0,0,1,1,1,0,1,1
183,3,4,12,6,4,4,40,2,0,1,0,0,0,0,4.992251631308451,0.3309423610397903,0.4058114185725409,31,23,4,0,1,1,6,0,1,1,0,0,1,1,1
151,4,4,5,14,10,6,19,3,0,1,0,0,1,1,4.980694364371194,0.1584073713977849,0.4414228925125375,48,9,3,0,1,1,8,0,1,1,0,1,0,1,1
198,11,6,6,11,10,8,38,3,0,1,0,1,1,0,4.587829184391028,0.35618697549334055,0.5435127389000197,86,74,2,0,1,1,8,0,0,1,1,0,1,1,1
96,9,3,17,14,10,5,25,3,0,1,0,0,0,1,4.615313320990858,0.3517884581055727,0.5344089341903523,27,19,4,0,0,1,2,0,1,0,1,0,1,0,1
212,3,6,13,14,4,5,26,4,0,0,1,0,0,0,4.0535020928900565,0.24149819965381697,0.6317393687826399,52,41,4,0,1,1,8,1,1,1,0,0,0,1,1
109,10,5,20,5,4,4,35,3,0,1,0,0,0,1,4.970701532435884,0.24387984234786608,0.6892733835434439,35,21,1,0,1,0,4,1,1,1,0,1,1,0,1
